id_usuario,produto,organico,nome_produtor,local,avaliacao,latitude,longitude
201340b9-890a-4c9a-8b5c-ff4fed83d17f,Batata,0,Cootaquara,Ceilândia,1,-15.8173391,-48.1045766
d7859da5-8d57-48fa-b57e-de5fe9e51f13,Cajamanga,1,Afeca,São Sebastião,1,-15.9033774,-47.7717736
fd03195a-2400-4195-805b-1b45e1f3e20c,Quiabo,0,Aspaf,Plano Piloto,3,-15.79523,-47.88288
e5791603-e987-439a-887c-116a7a943d9e,Brócolis,0,Prorural,Plano Piloto,4,-15.79523,-47.88288
d35cb0de-be03-484b-9cc7-c422879fe98e,Chuchu,0,Asphor,Santa Maria,5,-16.0171229,-48.0131328
163f9c14-5f33-4748-b598-c7d24308eb89,Uva,1,Coopbrasil,Núcleo Bandeirante,5,-15.8711851,-47.9679941
4ac9c9f3-dfdb-4ea6-acbe-db214deca471,Uva,1,Aspaf,Guará,1,-15.8235629,-47.9768165
cf897ee6-d016-495e-b74b-bcbdde042f13,Batata,0,Cooperbrasília,São Sebastião,5,-15.9033774,-47.7717736
4e13f8c6-755d-478f-bca4-fd51878c186e,Abacate,1,Coopebraz,Brazlândia,1,-15.6808898,-48.1942621
c413263c-36af-4c83-9bb9-9024a647e25b,Pitaia,0,Cooper-Horti,Paranoá,2,-15.77544,-47.7797631
f37efe12-65e1-446a-8eee-b2c91ea5ae11,Coco,1,Coopebraz,Recanto das Emas,4,-15.9025481,-48.0607778
e29cf3be-92f5-4d15-8a2e-1cc0e25d06d0,Goiaba,0,Coopbrasil,Recanto das Emas,1,-15.9025481,-48.0607778
76a700c3-2594-4075-9551-4c95975714ac,Uva,0,Coopbrasil,Ceilândia,2,-15.8173391,-48.1045766
ea69a671-61f2-4daa-9fe1-72dd3cbfbbbd,Alface,0,Coopebraz,Samambaia,3,-15.8769989,-48.0881004
cba4394d-48ad-4fe2-9952-1861eaa2e4f7,Cajamanga,0,Afeca,São Sebastião,5,-15.9033774,-47.7717736
f47c955c-50e9-4e38-b359-b33e2dcc6911,Mandioca,0,Cooperbrasília,Sobradinho,3,-15.6500533,-47.7848449
5aff7a76-7eef-4e70-86f4-7dddd23ca359,Tomate,1,Astraf,Guará,3,-15.8235629,-47.9768165
0f14044c-a4ed-4cdc-a239-574b5b60f9f6,Batata,1,Prorural,Paranoá,4,-15.77544,-47.7797631
38b8c788-8b9d-4f60-8980-c2f55701c0a7,Abóbora,0,Cooperbrasília,São Sebastião,4,-15.9033774,-47.7717736
46c7a6da-0d1e-4c0d-814b-fbe7bc3dc2cb,Pitaia,0,Aspaf,Núcleo Bandeirante,1,-15.8711851,-47.9679941
315e75c5-895f-4073-aa84-68843d02890e,Beterraba,0,Coopebraz,Recanto das Emas,1,-15.9025481,-48.0607778
90762e2d-526f-4654-a4a4-a49c58c2ec2b,Morango,1,Asproc,Recanto das Emas,3,-15.9025481,-48.0607778
9041d14e-604d-44b8-b449-2387994204c0,Lichia,0,Astraf,Guará,1,-15.8235629,-47.9768165
c5a43b56-ddf3-4a32-9f18-a4912e91e02d,Agrião,1,Coopbrasil,Brazlândia,2,-15.6808898,-48.1942621
8a12d9bb-4ee8-421c-bd7a-912532c4fef0,Couve,0,Asproc,Ceilândia,3,-15.8173391,-48.1045766
df0eec12-c33a-47f3-9d50-0e6e86d7cdf6,Cenoura,1,Coopbrasil,Ceilândia,2,-15.8173391,-48.1045766
4edf2fab-e516-4cdf-9f40-ff1f80a70aa5,Abacate,1,Rede Terra,Santa Maria,5,-16.0171229,-48.0131328
c9002003-97a6-44d1-bb12-081140fe0fb5,Atemóia,1,Aspronte,Ceilândia,1,-15.8173391,-48.1045766
65f78b5b-e12c-4cce-92be-47df934b7b6f,Repolho,0,Asphor,Santa Maria,3,-16.0171229,-48.0131328
0cfb7964-5474-481c-97c6-4121ef349ed4,Cenoura,0,Cooper-Horti,Paranoá,3,-15.77544,-47.7797631
0cc4765b-7a55-4e1d-81c7-6e880bad7f6b,Tomate,1,Agrifam,Gama,2,-16.0170857,-48.0653054
fec57433-0bcd-40e0-ad8b-ecb70e64434e,Atemóia,0,Coopebraz,Taguatinga,4,-15.8335277,-48.0565716
b0f143b4-afac-4d51-8fb6-09956ac69d35,Lichia,0,Astraf,Guará,2,-15.8235629,-47.9768165
8e7d865e-fe85-466c-98de-7dfdd39af63b,Cenoura,1,Asphor,Santa Maria,3,-16.0171229,-48.0131328
a88dcffd-fbb8-4d9e-9f09-4aa5ec7e1b31,Uva,0,Asproc,Ceilândia,3,-15.8173391,-48.1045766
37ffaf9b-5fe4-4976-9c05-9d4239e59f5f,Uva,0,Asphor,Plano Piloto,2,-15.79523,-47.88288
56ce6fc8-c5fb-4664-82f4-ac368a47ec9e,Jiló,0,Coopbrasil,Samambaia,3,-15.8769989,-48.0881004
4c18d249-8bda-44eb-a60c-e6527ba5c113,Couve,1,Coopebraz,Brazlândia,5,-15.6808898,-48.1942621
7dd8edbb-603c-468d-a029-0702d21b5aa4,Jiló,0,Asphor,Gama,4,-16.0170857,-48.0653054
5ce669aa-8e1a-4aea-bdb2-15b15e76d709,Tangerina,1,Coopbrasil,Recanto das Emas,5,-15.9025481,-48.0607778
3782800a-7e16-46c5-b22c-b43db9583d18,Uva,0,Coopebraz,Samambaia,2,-15.8769989,-48.0881004
d8703af0-34d4-4fb9-be2e-d04c1b3d803b,Atemóia,0,Coopebraz,Brazlândia,3,-15.6808898,-48.1942621
f1d40c09-def2-4ecc-b447-0c64364e96b7,Maracujá,0,Astraf,Guará,1,-15.8235629,-47.9768165
66d2dfac-8fe5-408e-8a85-6c16e2703e5f,Coco,1,Coopbrasil,Gama,1,-16.0170857,-48.0653054
9588baa2-f00c-4fcf-b6a1-8aba03132d90,Lichia,1,Asphor,Gama,4,-16.0170857,-48.0653054
6924f450-9e19-4c48-b18e-d583d08f3d08,Chuchu,1,Asphor,Santa Maria,1,-16.0171229,-48.0131328
5a62d82e-cf45-46b8-b0c0-39f1d9057806,Morango,0,Aspaf,Núcleo Bandeirante,3,-15.8711851,-47.9679941
93892cfa-71dc-4138-9d65-013d603c7ba8,Agrião,0,Asproc,Planaltina,4,-15.6181947,-47.6555703
b33d4984-8fb1-4d5a-9d59-51d1ad90204c,Morango,1,Coopebraz,Brazlândia,5,-15.6808898,-48.1942621
2c0a2e36-c8b7-4ba7-a700-fd129d79a371,Jiló,0,Coopbrasil,Brazlândia,2,-15.6808898,-48.1942621
9d4318f4-14e0-4c9d-9249-51d72728d49b,Gengibre,1,Coopbrasil,Ceilândia,4,-15.8173391,-48.1045766
7f85333d-1fb1-4c59-aab4-df170161635d,Couve,0,Coopebraz,Recanto das Emas,2,-15.9025481,-48.0607778
c84c598a-626c-47ad-8c93-ca47db39f50f,Beterraba,1,Asproc,Planaltina,3,-15.6181947,-47.6555703
2e834287-15b3-4e58-b30b-f1b237d3a366,Coco,1,Asphor,Plano Piloto,2,-15.79523,-47.88288
a59898b8-b79b-4529-8e25-4930833dda88,Banana,1,Asproc,Recanto das Emas,4,-15.9025481,-48.0607778
6d5f6441-3df6-40df-b9a9-3e83991a8cc4,Banana,0,Asproc,Planaltina,4,-15.6181947,-47.6555703
a83677d8-4b12-4b7c-9e08-4c184d036777,Pitaia,0,Agrifam,Gama,4,-16.0170857,-48.0653054
17df160e-1c54-43ba-b2eb-e4982a7e6654,Gengibre,1,Asphor,Santa Maria,1,-16.0171229,-48.0131328
3ba38600-b5f2-4792-803f-a9b2ef47a97f,Repolho,0,Cooperbrasília,São Sebastião,5,-15.9033774,-47.7717736
9328bdcf-d80e-4ee0-bf64-4743e1abda6b,Tangerina,0,Coopbrasil,Núcleo Bandeirante,2,-15.8711851,-47.9679941
75caf982-f5be-4b3d-b889-fe5704ddd29d,Morango,1,Asproc,Samambaia,3,-15.8769989,-48.0881004
2cc732c4-bfef-4d49-ad6d-6bc059faaa02,Manga,0,Aspronte,Recanto das Emas,5,-15.9025481,-48.0607778
49a0d492-e2af-4a72-920e-35ca60337ed1,Pimentão,0,Aspronte,Recanto das Emas,1,-15.9025481,-48.0607778
3e803e32-43b7-4230-8d7c-1f24024d8dcd,Berinjela,0,Cooperbrasília,Sobradinho,4,-15.6500533,-47.7848449
412c275c-7f1c-4625-b149-1e08569a66dc,Brócolis,0,Aspronte,Ceilândia,5,-15.8173391,-48.1045766
9ad29568-15aa-41d0-89b5-544a5d5686a1,Chuchu,0,Coopbrasil,Recanto das Emas,1,-15.9025481,-48.0607778
3ddb6a45-9838-445b-9bb6-7ead3520a86e,Banana,0,Coopebraz,Taguatinga,2,-15.8335277,-48.0565716
0f8d62ab-35fd-49ae-b288-227c1f69d41f,Banana,0,Coopbrasil,Ceilândia,1,-15.8173391,-48.1045766
3300207c-d8fb-48b3-91ea-be2a58077612,Tangerina,1,Coopbrasil,Recanto das Emas,4,-15.9025481,-48.0607778
b52dbc5a-00f7-443b-9ff8-7fdc4bb1d391,Tomate,0,Coopbrasil,Gama,4,-16.0170857,-48.0653054
ff0404b0-303e-4143-ab73-6f29d83b457f,Brócolis,0,Coopbrasil,Planaltina,1,-15.6181947,-47.6555703
49a0d492-e2af-4a72-920e-35ca60337ed1,Alface,0,Cooper-Horti,Paranoá,4,-15.77544,-47.7797631
a200e740-b102-4a75-b315-70b1300b9950,Banana,1,Agrifam,Gama,4,-16.0170857,-48.0653054
4978b3fe-afc1-4ba8-802b-c18287e0441d,Cenoura,0,Afeca,São Sebastião,4,-15.9033774,-47.7717736
1dec494d-3d1c-49d1-85ec-1d71503d29bb,Limão,1,Afeca,São Sebastião,4,-15.9033774,-47.7717736
41e71679-2196-4512-985e-b78c112f4f9a,Maracujá,1,Asproc,Ceilândia,5,-15.8173391,-48.1045766
4211fdfb-6da8-4b49-aa76-5b045221e225,Atemóia,1,Asphor,Gama,4,-16.0170857,-48.0653054
bbca4656-c0f3-4606-ab76-69ddcdd4b775,Atemóia,1,Cooper-mista,Planaltina,4,-15.6181947,-47.6555703
686142d0-38d5-4481-9fae-8fc926b57eac,Cebola,1,Asproc,Ceilândia,3,-15.8173391,-48.1045766
818b30fd-acc0-46aa-a658-28ebb30e27b7,Tomate,1,Astraf,Guará,4,-15.8235629,-47.9768165
63f91a4a-3e88-4aa1-90c5-5ced6839c2fc,Berinjela,1,Cooper-Horti,Paranoá,4,-15.77544,-47.7797631
6be27fe7-02cb-4523-bf19-072136ffb5d7,Quiabo,0,Asproc,Ceilândia,1,-15.8173391,-48.1045766
f7708a23-f316-4a31-9c56-aaf305c794c6,Quiabo,0,Agrifam,Gama,5,-16.0170857,-48.0653054
5b77d1ea-1008-4f74-a6db-500d4a2b167c,Batata,1,Asphor,Santa Maria,1,-16.0171229,-48.0131328
d92d4aec-8937-4fbc-b12c-1431b380a6b4,Pepino,1,Coopbrasil,Planaltina,3,-15.6181947,-47.6555703
cc4b7d72-f2c1-4833-89f5-2389d9cae9ed,Tangerina,1,Asproc,Planaltina,1,-15.6181947,-47.6555703
90a6f874-af7f-45c2-ab5f-93ce568fc8d7,Cajamanga,1,Asphor,Gama,2,-16.0170857,-48.0653054
4a3aa652-7fdd-4090-84be-39c7175cb64e,Pepino,0,Agrifam,Gama,1,-16.0170857,-48.0653054
a1ee12db-6c5a-4b23-b85a-4af718368afc,Tomate,1,Aspronte,Recanto das Emas,5,-15.9025481,-48.0607778
fb336a7d-7db3-40e5-a96f-7909643ff635,Lichia,1,Aspaf,Núcleo Bandeirante,2,-15.8711851,-47.9679941
a6e127e6-c272-49ba-b83e-04fb9500a0a1,Brócolis,1,Astraf,Guará,4,-15.8235629,-47.9768165
43c444fa-bc96-4abe-ba68-e639912a85ae,Mamão,1,Coopebraz,Samambaia,2,-15.8769989,-48.0881004
8ea16fc7-8d94-47a9-955d-e5fafed433c5,Limão,0,Coopbrasil,Recanto das Emas,5,-15.9025481,-48.0607778
5347f349-fc3d-428e-ae67-ce584df4bb14,Brócolis,0,Asproc,Planaltina,2,-15.6181947,-47.6555703
7311adad-4482-4c4a-ab4c-19dca0ce9a41,Tangerina,1,Coopbrasil,Gama,1,-16.0170857,-48.0653054
2b8640b3-0a33-46c9-8910-0747c73a7ed9,Pitaia,1,Amista,Santa Maria,1,-16.0171229,-48.0131328
14979d8d-19ba-4478-995e-647c80c1a45a,Pimentão,0,Amista,Santa Maria,1,-16.0171229,-48.0131328
0136410a-3606-47bb-8c43-b33ac306ba35,Morango,0,Coopbrasil,Planaltina,3,-15.6181947,-47.6555703
5b77d1ea-1008-4f74-a6db-500d4a2b167c,Maracujá,0,Agrifam,Taguatinga,4,-15.8335277,-48.0565716
114c9b4f-899f-4c48-91fd-5ab6a4911512,Coco,1,Amista,Santa Maria,3,-16.0171229,-48.0131328
c31d2c97-5f4c-45e4-8ef8-01787ea34682,Mandioca,1,Coopebraz,Brazlândia,4,-15.6808898,-48.1942621
fa66bb82-898e-4caf-be3f-5f76d1b9dcfd,Tangerina,0,Afeca,São Sebastião,3,-15.9033774,-47.7717736
06a03080-0bda-409b-bf4c-017e8c5adeb8,Repolho,0,Astraf,Guará,4,-15.8235629,-47.9768165
0a0d4a36-dc55-45b8-80f7-03934c89a907,Manga,0,Asproc,Planaltina,2,-15.6181947,-47.6555703
fc925def-1942-4ecb-88ea-078a079dc39f,Pitaia,0,Cooperbrasília,Sobradinho,2,-15.6500533,-47.7848449
396d02f5-4c67-4d7e-865a-97e3e94d149b,Goiaba,0,Asproc,Planaltina,2,-15.6181947,-47.6555703
f8450b0d-4a48-4002-ba2f-1d682d76496d,Quiabo,1,Coopbrasil,Samambaia,5,-15.8769989,-48.0881004
84d406ed-552d-4f00-9844-9173f3c461cc,Coco,0,Coopebraz,Samambaia,3,-15.8769989,-48.0881004
d3e32037-f679-44e9-b1da-496e3781979a,Mandioca,0,Astraf,Guará,4,-15.8235629,-47.9768165
97ffe501-af13-4c42-a955-c0ccd6faf5e6,Abacate,0,Coopebraz,Samambaia,3,-15.8769989,-48.0881004
a68aea5d-2abd-4570-918b-e09630069ab2,Abóbora,1,Agrifam,Taguatinga,2,-15.8335277,-48.0565716
ac06315c-75a3-47f7-baf0-ecbcdd1a544d,Lichia,1,Aspaf,Núcleo Bandeirante,1,-15.8711851,-47.9679941
e1fb9f52-6c93-4a7b-9c95-da80f7f96f64,Beterraba,1,Coopbrasil,Samambaia,4,-15.8769989,-48.0881004
2fb4a67e-fa34-4218-bf35-a3fede175b0b,Coco,0,Asphor,Gama,3,-16.0170857,-48.0653054
d82396af-d83a-40f3-b103-fadf266b4c34,Maracujá,1,Aspaf,Núcleo Bandeirante,3,-15.8711851,-47.9679941
9d0ce639-a2bb-47b5-aab2-9e8fe92c0046,Uva,1,Asphor,Plano Piloto,3,-15.79523,-47.88288
5a248951-9779-4e4c-950e-b17883ac30e5,Maracujá,1,Cootaquara,Ceilândia,3,-15.8173391,-48.1045766
0d3c3af9-90f0-4cfe-b289-ab8cd8ec7564,Repolho,0,Coopbrasil,Recanto das Emas,2,-15.9025481,-48.0607778
1130c9f7-3a68-4b3a-97b0-3e8fb81ff4d1,Pimentão,0,Asproc,Paranoá,3,-15.77544,-47.7797631
b9ff82b7-4251-4da4-a733-bd52416fd992,Morango,0,Aspaf,Núcleo Bandeirante,2,-15.8711851,-47.9679941
95540a89-33ce-4ea2-bfe4-e724336c295a,Banana,0,Aspaf,Plano Piloto,5,-15.79523,-47.88288
f22276a3-5b85-4d7a-ac22-cbfe4d490871,Mamão,0,Coopbrasil,Planaltina,1,-15.6181947,-47.6555703
4e0c2df2-b8dd-4417-87be-7585795fd951,Couve,0,Cootaquara,Ceilândia,3,-15.8173391,-48.1045766
d5504d83-bc5d-4885-bdd6-58dc4e0c68a2,Goiaba,1,Asproc,Paranoá,5,-15.77544,-47.7797631
3e995c76-6da5-4e7a-ae47-db15b4cb1451,Limão,1,AsSpag,Brazlândia,5,-15.6808898,-48.1942621
56c41df6-3e5f-4c5f-bf99-de310c743f62,Morango,1,Cootaquara,Ceilândia,4,-15.8173391,-48.1045766
2c9f6570-d690-49ee-bd01-b8913dc9f601,Uva,0,Rede Terra,Santa Maria,3,-16.0171229,-48.0131328
52ecb030-494d-4fc0-971f-e48891d31cfa,Pepino,1,Prorural,Plano Piloto,2,-15.79523,-47.88288
d6d7d180-d0bd-41aa-93c7-f3b66a795403,Repolho,1,Coopbrasil,Recanto das Emas,4,-15.9025481,-48.0607778
a3e28500-4091-408d-a354-5fa4ff869727,Couve,1,Cooper-Horti,Paranoá,4,-15.77544,-47.7797631
5b960722-fcf6-4155-b482-6ffb976e5ae4,Gengibre,1,Coopbrasil,Ceilândia,5,-15.8173391,-48.1045766
c6de1da1-f883-4d0e-a05c-92facab128b3,Pimentão,0,Coopbrasil,Samambaia,4,-15.8769989,-48.0881004
e30fb126-3411-4520-bbaf-4c15c2894f5e,Coco,1,Coopebraz,Taguatinga,2,-15.8335277,-48.0565716
1157366f-2b64-436d-b75b-e7ee9a10dd23,Tangerina,1,Asproc,Planaltina,2,-15.6181947,-47.6555703
dc87bda0-cc75-4977-ac56-ccd1718e440d,Jiló,1,Coopebraz,Samambaia,2,-15.8769989,-48.0881004
3c2aa672-c486-49e6-a8e5-c2d80e9dfb7f,Agrião,1,Asproc,Paranoá,3,-15.77544,-47.7797631
e0f19361-1702-4c10-b6c5-cad0d7b7e971,Goiaba,1,Cooperbrasília,São Sebastião,5,-15.9033774,-47.7717736
466b0b6b-b22e-47fd-ad89-bccb3fb48624,Limão,1,Aspaf,Guará,3,-15.8235629,-47.9768165
b284c4ac-64e4-4e33-8ef2-32ddd6a825f2,Beterraba,1,Asphor,Plano Piloto,3,-15.79523,-47.88288
20324e09-3d01-452d-9480-adeaf57d528f,Jiló,0,Aspaf,Núcleo Bandeirante,2,-15.8711851,-47.9679941
2209fadd-4c98-4a1a-848d-78839608f47e,Graviola,1,Coopbrasil,Samambaia,4,-15.8769989,-48.0881004
0b991d04-d21d-4d7c-b8e9-451114bbb4e6,Quiabo,0,Prorural,Paranoá,2,-15.77544,-47.7797631
971c2ecf-887c-446e-a629-865b3f279296,Tangerina,1,Cooper-mista,Planaltina,2,-15.6181947,-47.6555703
83781ef2-a98f-41e0-8361-f82572505b8a,Lichia,1,Afeca,São Sebastião,5,-15.9033774,-47.7717736
d758257f-8f64-4b73-9516-4392f1fefb78,Coco,0,Asphor,Plano Piloto,2,-15.79523,-47.88288
a7633f6a-938d-49dc-9967-295c36e9d21f,Maracujá,1,Cootaquara,Ceilândia,4,-15.8173391,-48.1045766
1df13bac-56aa-412c-841e-ee0f3e5e56d8,Quiabo,0,Asproc,Ceilândia,3,-15.8173391,-48.1045766
3967617b-b90d-4c02-babe-e17d75d8fe56,Tangerina,1,Afeca,São Sebastião,5,-15.9033774,-47.7717736
f944fa99-8c70-4b9d-8ab4-15850f453394,Manga,1,Astraf,Guará,1,-15.8235629,-47.9768165
b6382715-a829-4a58-bab0-3f1ecbef460f,Berinjela,0,Astraf,Guará,5,-15.8235629,-47.9768165
1f37a2e7-0524-4b2d-961b-c7b2acfdbb0b,Abacate,1,Asproc,Samambaia,5,-15.8769989,-48.0881004
c4401d19-4f87-4d96-8e7d-c89bb9bef86e,Maracujá,1,Coopbrasil,Brazlândia,1,-15.6808898,-48.1942621
68cc5626-e53d-4fd3-9048-7349aec0b1b3,Brócolis,0,Coopbrasil,Samambaia,1,-15.8769989,-48.0881004
a6122351-048f-4997-a34a-97716d142455,Jiló,1,Asphor,Gama,2,-16.0170857,-48.0653054
d82396af-d83a-40f3-b103-fadf266b4c34,Brócolis,1,Asproc,Planaltina,1,-15.6181947,-47.6555703
b64689b4-c7ba-45d5-a5b7-3f30654b75c4,Jiló,1,Asproc,Ceilândia,4,-15.8173391,-48.1045766
3c3535ed-c85e-43b9-bb0b-37b3eb4fe97f,Repolho,0,Coopebraz,Recanto das Emas,5,-15.9025481,-48.0607778
e717b161-a03c-40e3-8bf2-919cf3dc234f,Abóbora,0,Astraf,Guará,4,-15.8235629,-47.9768165
4caaea76-0ea6-4740-86d5-cde6d94d2020,Atemóia,0,Agrifam,Santa Maria,2,-16.0171229,-48.0131328
66e66970-0634-4070-85e5-9616eec3435c,Batata,0,Coopbrasil,Planaltina,4,-15.6181947,-47.6555703
20e7e1ba-aad7-4bc5-832c-8010a0838629,Berinjela,1,Amista,Santa Maria,2,-16.0171229,-48.0131328
57b9c803-23a5-4139-ac50-2877b46110b5,Berinjela,1,Coopbrasil,Samambaia,3,-15.8769989,-48.0881004
fe4703f0-bec1-4c15-a21f-76dfbfb1917b,Maracujá,1,Rede Terra,Santa Maria,3,-16.0171229,-48.0131328
d953b9af-0118-4c2f-95dc-0008866d4d84,Alface,1,Aspaf,Núcleo Bandeirante,5,-15.8711851,-47.9679941
be046aac-41b1-4d1f-b978-c201282f64cd,Alface,1,Aspaf,Núcleo Bandeirante,5,-15.8711851,-47.9679941
100fc0cb-fda9-43e9-8737-2542f5e963cc,Brócolis,1,Coopebraz,Samambaia,5,-15.8769989,-48.0881004
e2e8d4eb-c86f-4007-9eda-00d3280dcf06,Limão,1,Asproc,Samambaia,5,-15.8769989,-48.0881004
59ee0b2d-d7e2-481c-b576-e1d7d179bf28,Pepino,0,Rede Terra,Santa Maria,2,-16.0171229,-48.0131328
eed8cc5e-f9b0-4e63-9a82-2ecdad67093a,Agrião,1,Agrifam,Gama,1,-16.0170857,-48.0653054
5664abed-6df6-4864-9fc7-b7c65f6bf88b,Beterraba,1,Asproc,Samambaia,3,-15.8769989,-48.0881004
ccd100a4-6ae7-4f4b-91a0-81225a182ed1,Morango,1,Rede Terra,Santa Maria,2,-16.0171229,-48.0131328
73f503ad-a982-47e3-aa30-5ad50d6a41d2,Graviola,1,Agrifam,Taguatinga,1,-15.8335277,-48.0565716
e28765a4-cda7-48d6-8ea7-f8e3bd609423,Abóbora,0,Aspronte,Ceilândia,3,-15.8173391,-48.1045766
3d29ff70-deef-43b0-a390-3eb2c14f04fe,Banana,0,Coopbrasil,Recanto das Emas,2,-15.9025481,-48.0607778
1a1a9598-70f8-4891-8628-62aa54c63a67,Repolho,1,Aspronte,Ceilândia,4,-15.8173391,-48.1045766
dfa04850-2d6b-4fe4-b40c-63f285cb6ce5,Uva,1,Coopebraz,Taguatinga,5,-15.8335277,-48.0565716
adb71f77-ec80-4a71-8e42-ba29d6c1925f,Mamão,1,Aspaf,Núcleo Bandeirante,1,-15.8711851,-47.9679941
f30dcae3-18f7-4ec6-80b7-6599001b3a46,Pitaia,1,AsSpag,Brazlândia,3,-15.6808898,-48.1942621
661928e1-7355-4ea5-9902-6d6205d6482e,Pitaia,0,Coopbrasil,Ceilândia,5,-15.8173391,-48.1045766
8d36c695-07a8-434c-bcc7-520751e331f9,Chuchu,0,Coopebraz,Recanto das Emas,2,-15.9025481,-48.0607778
3b85b1e1-77e5-4e20-8cd1-90da73ece66f,Coco,1,Coopebraz,Taguatinga,3,-15.8335277,-48.0565716
be4815fb-0bba-44d3-a144-3a787f1b5116,Agrião,0,Agrifam,Taguatinga,3,-15.8335277,-48.0565716
2a594d04-4c90-442a-960b-7f62a1fb5f7c,Maracujá,0,Coopbrasil,Brazlândia,1,-15.6808898,-48.1942621
53053de8-d5e3-4f5f-b1cd-69b013753bf9,Agrião,1,Cooper-Horti,Paranoá,5,-15.77544,-47.7797631
530e0f10-ece9-46b2-9095-b83ab602368c,Cajamanga,1,Asproc,Planaltina,1,-15.6181947,-47.6555703
885d0cc6-72f0-4a1a-9aaf-f08e85e0bc3d,Abacate,0,Coopebraz,Samambaia,1,-15.8769989,-48.0881004
8bc9cdb9-1bc6-462a-862b-7e8449a338ad,Pitaia,0,Aspaf,Plano Piloto,3,-15.79523,-47.88288
9cc8d553-4be6-4217-88e2-ea2ec0316853,Banana,0,Cooper-mista,Planaltina,5,-15.6181947,-47.6555703
7b913509-fcae-4f1a-b29c-a594f3c1bd4b,Chuchu,0,Prorural,Paranoá,3,-15.77544,-47.7797631
cf9644b1-4c1e-4612-a334-48029144bf95,Jiló,0,Coopebraz,Taguatinga,3,-15.8335277,-48.0565716
c17243c0-8386-49e4-a7e7-a006b8b25fed,Atemóia,0,Asphor,Santa Maria,4,-16.0171229,-48.0131328
fa08eeec-1652-4977-9568-52c5ce3a56bb,Chuchu,1,Asphor,Santa Maria,2,-16.0171229,-48.0131328
46affb3c-8190-41b4-9b26-52726d201370,Banana,1,AsSpag,Brazlândia,4,-15.6808898,-48.1942621
443d38a7-e016-427b-8aa6-b40ef05415bb,Abacate,0,Aspaf,Núcleo Bandeirante,2,-15.8711851,-47.9679941
104dbac8-1f71-40cf-8094-e657f95a700f,Pepino,1,Afeca,São Sebastião,1,-15.9033774,-47.7717736
902d0d48-855d-40a2-b85b-40a271e8be59,Morango,1,Aspaf,Plano Piloto,2,-15.79523,-47.88288
38d49e3c-0785-4f59-9a41-e64689cd7bdc,Gengibre,1,Coopbrasil,Planaltina,2,-15.6181947,-47.6555703
5c6c7b34-04e2-47e5-bb10-03469bcdb646,Uva,1,Cooper-Horti,Paranoá,5,-15.77544,-47.7797631
1e646f2e-68dd-4e16-a391-6b591234db42,Lichia,0,Cooperbrasília,São Sebastião,3,-15.9033774,-47.7717736
f5c80c7f-49f0-4641-bf31-1f617c890322,Cajamanga,1,Coopbrasil,Ceilândia,3,-15.8173391,-48.1045766
0e505928-4316-4dda-8406-46f12bf1b02c,Gengibre,1,Coopbrasil,Recanto das Emas,2,-15.9025481,-48.0607778
6ebe6fa0-3e8d-4e88-b999-c89a33144e22,Gengibre,1,Rede Terra,Santa Maria,1,-16.0171229,-48.0131328
b4cf3adf-9ab2-4f73-972a-cd2b114c6b1d,Quiabo,1,Cooperbrasília,Sobradinho,4,-15.6500533,-47.7848449
d7299508-1ca5-46e0-85fa-0938f68cd7fa,Cajamanga,1,Aspronte,Ceilândia,4,-15.8173391,-48.1045766
04803490-a736-4894-9b7a-259596f7eebb,Pimentão,0,Asproc,Samambaia,1,-15.8769989,-48.0881004
52ecb030-494d-4fc0-971f-e48891d31cfa,Mandioca,0,Agrifam,Taguatinga,2,-15.8335277,-48.0565716
d0618905-d3f3-472d-96fc-fc03c31b0372,Uva,1,Aspaf,Núcleo Bandeirante,4,-15.8711851,-47.9679941
99fb34e5-2392-43c9-817a-f1976b275bef,Beterraba,1,Asproc,Planaltina,5,-15.6181947,-47.6555703
85a0c06e-1358-4be4-84f8-905ff556639f,Repolho,0,Aspronte,Ceilândia,3,-15.8173391,-48.1045766
f50585b6-4983-4441-ba98-788cb9e7a0fa,Mamão,1,AsSpag,Brazlândia,1,-15.6808898,-48.1942621
64ad9486-fedf-4cfc-9114-e9db7554ab47,Jiló,1,Asphor,Gama,5,-16.0170857,-48.0653054
c1bef514-8616-42ed-b305-7be34eb4de46,Banana,0,Asproc,Samambaia,3,-15.8769989,-48.0881004
244adb9d-1972-4e89-a541-e3ac9d02f4cf,Uva,1,Cooper-Horti,Paranoá,3,-15.77544,-47.7797631
973b370d-675c-4c32-a17c-8749635cf38b,Agrião,1,Aspaf,Núcleo Bandeirante,1,-15.8711851,-47.9679941
8dbe2c08-4bb7-48a0-a758-5cb6371e67f3,Coco,1,Amista,Santa Maria,5,-16.0171229,-48.0131328
7b913509-fcae-4f1a-b29c-a594f3c1bd4b,Manga,1,Coopebraz,Taguatinga,3,-15.8335277,-48.0565716
999b3834-cc7b-420b-af33-9fb936d34740,Abóbora,0,Asproc,Samambaia,4,-15.8769989,-48.0881004
1b130c9c-5f68-48c6-97b7-185e13dfb2ba,Banana,0,Coopebraz,Taguatinga,4,-15.8335277,-48.0565716
217941e0-e6e3-43fa-b6cd-a825c3ddf1e1,Couve,0,Coopebraz,Brazlândia,3,-15.6808898,-48.1942621
