id_usuario,produto,organico,nome_produtor,local,avaliacao
ff1ff652-b9d2-45b4-856a-8a5f4e37ae75,Tangerina,0,Aspaf,Núcleo Bandeirante,1
0ddc6570-1219-49d6-9312-690bfd86a2e7,Quiabo,0,Asphor,Gama,4
c7da17a1-1da7-48ee-923e-302aee08014a,Banana,1,Coopebraz,Taguatinga,2
0e38ca46-5c57-42d9-8cba-46413160c1e0,Batata,0,Coopbrasil,Planaltina,4
ac5ce63b-1a9d-42bf-bbc1-03a3f0a32970,Berinjela,1,Cooperbrasília,Sobradinho,2
9d4865fb-e198-4ea3-8f47-d19fc3ac64b4,Chuchu,0,Asproc,Ceilândia,1
043459c2-7051-4b29-95e5-ee43ccc94097,Cenoura,1,Asproc,Planaltina,5
ce476d33-c354-4538-b102-5aee778d388f,Agrião,0,Astraf,Guará,5
6c0f25cd-d893-48e3-9dd0-cc918bc881d5,Maracujá,0,Coopbrasil,Brazlândia,3
2a9ae91d-ba45-402c-b921-0d378fc37816,Abóbora,1,Prorural,Paranoá,3
df0eec12-c33a-47f3-9d50-0e6e86d7cdf6,Lichia,1,Afeca,São Sebastião,2
0f708e28-5b64-4c62-9a91-dcceea402620,Batata,1,Coopbrasil,Núcleo Bandeirante,5
bdb30318-c70c-4272-a5bf-287fe87fd8f2,Morango,1,Coopbrasil,Samambaia,3
ff74d41d-4ff0-4083-8d92-201ea05db569,Manga,1,Agrifam,Santa Maria,1
2ce00a9c-1d52-427a-8f11-4a4b5fa1e6a9,Tomate,1,Amista,Santa Maria,3
c4401d19-4f87-4d96-8e7d-c89bb9bef86e,Pitaia,0,Coopebraz,Brazlândia,2
0f81c2d2-b047-4e3a-9b82-a7f0d9341c7b,Goiaba,0,Afeca,São Sebastião,5
915c99da-87fa-40af-ba13-b9e7eb663d6d,Chuchu,0,Coopebraz,Recanto das Emas,1
0677b3b1-6a16-4bd6-90e3-f4d88f21b05f,Maracujá,1,Asproc,Ceilândia,4
11464e9c-cef3-4d16-9e9a-cfb5198c04a9,Manga,0,Cooper-Horti,Paranoá,3
e4687907-b210-4282-a5f4-8f5ee2b30903,Brócolis,1,Asphor,Santa Maria,5
9a3742ac-06ce-444c-b587-f251d6c50700,Beterraba,1,Asphor,Plano Piloto,3
b88ac970-bd18-435a-b327-28566cbeb431,Cebola,0,Asphor,Plano Piloto,2
ace99377-a74e-4c2b-9130-b692d7fbb625,Abóbora,0,Asphor,Santa Maria,1
d20de034-14b4-4bff-b405-01c8c198f4e8,Abacate,1,Coopebraz,Recanto das Emas,4
0136410a-3606-47bb-8c43-b33ac306ba35,Agrião,1,Rede Terra,Santa Maria,3
f4f8dbc6-fa6f-4152-abdb-25070296a576,Limão,1,Aspaf,Núcleo Bandeirante,1
10b89c86-c7e2-4303-8670-fd7a9f833159,Atemóia,0,Asproc,Planaltina,2
5184bbb8-580f-418d-b273-555f86066f3b,Alface,0,Astraf,Guará,5
49d78b8c-c970-4984-aee9-c37ad20d5599,Uva,1,Coopebraz,Samambaia,3
d0d97473-bd25-460a-8eaf-9af02dd525d0,Couve,0,Agrifam,Gama,5
0eb2844b-2c6f-4c90-a89c-308c15354f02,Abóbora,0,Aspronte,Recanto das Emas,1
e782323f-bf00-4446-9312-e5df1fa2c748,Cebola,0,Asphor,Gama,5
0feeddeb-3173-462f-8785-5dc5a8a511b6,Mandioca,0,Asproc,Paranoá,5
6f6cef8e-0c82-45ab-81a1-db357e201657,Mamão,1,Aspronte,Recanto das Emas,5
b8fea831-6bc1-4b3e-8793-bae3522e4e4f,Abóbora,1,Agrifam,Taguatinga,5
b6e499f6-073d-43b8-8a89-ad626d030244,Mandioca,0,Coopebraz,Brazlândia,3
61edfc95-3636-4e1a-97e5-6af9e6e413e0,Cenoura,0,Cooperbrasília,São Sebastião,3
f5c80c7f-49f0-4641-bf31-1f617c890322,Gengibre,0,Coopebraz,Brazlândia,5
91e30a2e-ed70-4ce6-b9c9-37c167eb4b1a,Uva,0,Coopbrasil,Recanto das Emas,1
97e43027-eda5-4e1a-adb0-83c4afeb40ac,Atemóia,0,Cooperbrasília,Sobradinho,5
28a7eeac-9a6f-46b4-b8ed-29183a155fdf,Batata,0,Cooperbrasília,São Sebastião,5
937c5ab8-ae77-4d71-9dce-11b45e6c86e0,Atemóia,1,AsSpag,Brazlândia,5
e10d2226-8ea2-427e-a027-a81e450924f8,Manga,0,Coopbrasil,Núcleo Bandeirante,1
dcfb121f-70eb-420e-86cc-292e880e7cbc,Goiaba,1,Cooper-mista,Planaltina,3
57412c41-10bb-41a3-bf1d-7168095dab82,Graviola,0,Asproc,Planaltina,4
07afedaa-c0e9-44e2-aa59-31ae8a736adb,Graviola,0,Agrifam,Taguatinga,5
2079152f-b32b-410f-a2fb-1da2a52b3708,Abacate,0,Asphor,Plano Piloto,5
54addf3c-2cb2-409f-adb7-d467a1a6daac,Pepino,0,Agrifam,Santa Maria,2
5f59c0a0-cc8d-4f6f-9d8f-406b34e18f29,Goiaba,1,Coopebraz,Taguatinga,4
f64e5058-6125-41fa-a168-fc48e58b50bd,Pitaia,1,Aspaf,Plano Piloto,1
c2713dad-9cd1-4829-8736-429a6a286b63,Abacate,1,Cootaquara,Ceilândia,1
60b9287a-7260-4d01-b023-fc400b7981a6,Tangerina,0,Cooperbrasília,Sobradinho,5
a8bf94dc-341a-46b4-b682-cff76088785c,Coco,1,Coopbrasil,Núcleo Bandeirante,5
28be64b9-9e29-4263-b12a-1c7a15765390,Pepino,1,Amista,Santa Maria,3
53ecfd98-d416-4c6d-9709-bef6d8552a60,Chuchu,0,Aspronte,Recanto das Emas,1
e5fd6a16-47ba-4140-be81-cae4855c3a6f,Lichia,0,Cooper-mista,Planaltina,2
7ef7a30b-a71d-4b63-b827-d66574c57cf9,Atemóia,0,Amista,Santa Maria,5
fa87c673-54e8-4dbf-96ea-389336862e57,Cebola,1,Asphor,Gama,2
8ed67e12-c4c2-41a5-a294-a9b16f55f916,Couve,1,Asproc,Samambaia,4
b9fb4baf-4537-447d-b431-d3fc3160ca57,Batata,0,Prorural,Plano Piloto,2
ebef2555-0dfd-4069-b993-ba15b6b1bb2c,Coco,1,Coopebraz,Recanto das Emas,1
63502524-8575-4e80-98cf-3860b383b3f8,Lichia,0,Coopbrasil,Samambaia,1
407518cf-8a6f-4f74-bf14-6ba9f4e185bd,Pitaia,0,Prorural,Plano Piloto,4
b9710207-8209-4911-914a-46ca66c8def3,Tomate,1,Coopbrasil,Planaltina,3
aa125adb-fca9-464e-bf08-95867814e51d,Morango,1,Rede Terra,Santa Maria,1
720c9a8b-baaa-44ac-a9e2-c4440dff92ad,Quiabo,0,Cooperbrasília,Sobradinho,1
3d74fb79-adb7-48aa-ab0b-dc3fcc00b51d,Coco,0,Aspaf,Núcleo Bandeirante,1
6f030587-3c80-44ea-bd47-575b9b6a88a3,Tangerina,1,Coopbrasil,Núcleo Bandeirante,5
281c8b72-6b96-4cf8-9874-eab83fdab4ad,Goiaba,0,Agrifam,Taguatinga,2
d21dbec1-1884-4b16-b725-aaf71b769764,Batata,1,Rede Terra,Santa Maria,5
f6820a21-91c8-4b39-af1d-d6ed7f70b50c,Tangerina,1,Coopebraz,Brazlândia,3
56cfa2ac-20d0-48da-bb26-a1648d4e70fe,Jiló,1,Coopebraz,Recanto das Emas,4
caf81acc-6764-4512-9c2f-5a58c34b8592,Chuchu,0,Coopebraz,Recanto das Emas,3
fad6751f-365e-468d-a96b-e95a4337a121,Tomate,0,Coopbrasil,Ceilândia,2
14cd2b87-b450-4b47-80f4-dcb303c1990e,Tomate,0,Asphor,Gama,5
431f8325-687f-4d8a-8aff-4b2284dd408d,Uva,0,Cooperbrasília,Sobradinho,4
669ff986-b603-4cbc-9197-763fe099caee,Limão,0,Cooperbrasília,Sobradinho,5
1a54bc9f-7818-4f94-964a-4ef4a14f5f70,Abacate,1,Asproc,Paranoá,2
c4933901-8ae3-44c0-ad79-70006ba85c8c,Banana,0,Asphor,Gama,4
d76c5a3b-2354-4d84-ba6a-18da68d46df6,Jiló,1,Asproc,Paranoá,5
71065165-7b3e-44e9-b476-f373ac21108c,Manga,0,Cooperbrasília,Sobradinho,2
c2713dad-9cd1-4829-8736-429a6a286b63,Cebola,1,Amista,Santa Maria,4
45aff372-b196-4a0a-9b48-ca011751c5fa,Quiabo,1,Astraf,Guará,3
325910ea-cdac-40d5-a29d-64af169ed849,Jiló,1,Agrifam,Santa Maria,1
d92d4aec-8937-4fbc-b12c-1431b380a6b4,Goiaba,1,Afeca,São Sebastião,3
59ee0b2d-d7e2-481c-b576-e1d7d179bf28,Morango,1,Cooper-Horti,Paranoá,3
c5ee8be4-79bd-4f83-983e-7b3982ad1816,Chuchu,0,Coopbrasil,Samambaia,5
39ab1d76-05e8-4fb4-8a72-9d8a00f288bd,Batata,1,Coopbrasil,Planaltina,3
4874146c-cbc8-4389-9461-3899efd64b3e,Limão,1,AsSpag,Brazlândia,3
ce715ea3-5eec-462a-a2e1-f3ef87cf9b6b,Repolho,1,Asproc,Planaltina,1
cba4394d-48ad-4fe2-9952-1861eaa2e4f7,Lichia,1,Coopebraz,Samambaia,3
400e6057-e9d7-4c0a-85c9-97e5bcb2d419,Goiaba,1,Agrifam,Santa Maria,1
20d5e41a-0e54-47b4-b0c8-83f471082043,Agrião,0,Astraf,Guará,2
0e259af7-49a0-4345-b5e3-8ca2ba899b8f,Atemóia,0,Afeca,São Sebastião,4
3041c308-8605-424c-ae3d-792df34bc50b,Chuchu,1,Coopebraz,Samambaia,5
d7424867-1b0f-42f1-a5b6-dfb8861cf3c5,Coco,0,Prorural,Plano Piloto,1
4874146c-cbc8-4389-9461-3899efd64b3e,Graviola,0,Coopbrasil,Núcleo Bandeirante,2
cc155034-681a-4cca-94ad-4d464171379e,Tangerina,1,Asphor,Santa Maria,1
b049600b-ba25-48f5-9680-18bb09a6fdbe,Cajamanga,0,Afeca,São Sebastião,2
3078bf82-94d5-49e0-a942-e289c0e3eeee,Abacate,0,Asproc,Samambaia,3
474f7362-a9e9-4d75-95de-ecbc347d229e,Atemóia,0,Aspronte,Recanto das Emas,2
6eafa2c7-f4d2-44a6-b9c8-58e854515e56,Mandioca,1,Aspaf,Plano Piloto,5
954ef3fb-f26b-4d57-9594-35fbac7c9889,Quiabo,0,Cootaquara,Ceilândia,2
9d0ce639-a2bb-47b5-aab2-9e8fe92c0046,Lichia,1,Asphor,Santa Maria,3
4295fc7b-30e8-41e6-a620-e2043d209562,Graviola,0,Aspaf,Plano Piloto,4
be046aac-41b1-4d1f-b978-c201282f64cd,Limão,1,Agrifam,Santa Maria,1
b5d89147-5d2a-4fbc-849a-86293dc0cda6,Coco,1,Coopebraz,Taguatinga,5
9041d14e-604d-44b8-b449-2387994204c0,Brócolis,1,Asphor,Santa Maria,5
e065f56a-74be-4d34-88c9-1825d1d59665,Uva,0,Asproc,Ceilândia,2
e3f639ae-c1ab-42d1-8aa1-383ea20e8d9b,Manga,1,Agrifam,Gama,1
cc4b7d72-f2c1-4833-89f5-2389d9cae9ed,Pepino,0,Cooper-Horti,Paranoá,4
493646d8-c6b5-49d9-8f33-a8f0f08b35ce,Lichia,1,Coopebraz,Taguatinga,4
21a79b27-148a-4b22-82bd-fbb0148527de,Tomate,0,Asphor,Plano Piloto,3
d2bd7c46-b1d8-4274-a9e2-069d674b9348,Agrião,0,Agrifam,Taguatinga,2
8ed67e12-c4c2-41a5-a294-a9b16f55f916,Uva,0,Coopbrasil,Recanto das Emas,5
1f3f9a0d-527e-49f1-8dfa-429929da40da,Brócolis,0,Aspaf,Plano Piloto,4
8d36c695-07a8-434c-bcc7-520751e331f9,Tangerina,0,Asproc,Ceilândia,3
1380bab0-241b-4ddd-b336-aaa397807497,Graviola,0,Aspaf,Guará,5
c7933694-7bc8-4bc2-a39e-aa33240bf35e,Quiabo,0,Asproc,Samambaia,1
a94cf3ad-14a0-4ff1-b08a-19b2854e3336,Cebola,1,Coopebraz,Recanto das Emas,1
6d5f6441-3df6-40df-b9a9-3e83991a8cc4,Abacate,1,Asphor,Plano Piloto,5
87bce76e-5bb7-4fdf-8006-0a055b077c22,Goiaba,1,Aspaf,Núcleo Bandeirante,5
bafbb2b8-aed3-46e1-8924-ff8e81199c25,Beterraba,1,AsSpag,Brazlândia,4
e4e49ed2-e7f2-47d7-a6c2-ebe8986a4c89,Mamão,1,Aspaf,Plano Piloto,2
de03edbf-e2b7-455c-a351-3bdfa5c22a07,Alface,0,Prorural,Plano Piloto,4
66428e98-e321-43cb-99bb-3f95a2fad625,Pitaia,1,Cooperbrasília,São Sebastião,1
220ba375-ede8-4b38-b309-564035538239,Gengibre,0,Coopbrasil,Núcleo Bandeirante,4
7383baf9-27b5-462d-bbdb-7e1116ec17e8,Agrião,0,Coopbrasil,Samambaia,1
350c62f7-8d72-40a6-9123-73ad015e59e0,Pitaia,0,Cooper-Horti,Paranoá,3
cf24e6ad-eead-412b-8039-f2920bf17efa,Coco,0,Prorural,Paranoá,1
6a557f16-12fa-49c2-8608-45b1276cb90e,Abóbora,0,Prorural,Plano Piloto,4
a45d1978-7168-43d1-ae66-dac1c0026756,Pimentão,1,AsSpag,Brazlândia,1
3a1efbed-dd33-4872-afc6-98c9dba6a015,Chuchu,0,Coopebraz,Taguatinga,3
6e7278a4-6617-4f72-8ab9-5d5ce2215a30,Maracujá,0,Coopebraz,Recanto das Emas,5
54515b0a-05c3-458e-bda6-b1dbf165edbe,Agrião,1,Coopbrasil,Brazlândia,1
48c9bbe8-db49-4916-9cc2-7792029c8a52,Gengibre,0,Asproc,Samambaia,2
e676cf2c-59a3-474c-ba85-2b0902679647,Gengibre,0,Prorural,Paranoá,5
c9040987-5d68-4016-a86b-d45a8dc54a73,Quiabo,1,Coopbrasil,Recanto das Emas,5
56880411-bdb9-4ede-bbe4-7bfb9efae953,Quiabo,1,Coopebraz,Samambaia,5
12db5080-a682-4b1e-bfc3-082f10f3ef63,Manga,1,Cooper-mista,Planaltina,3
b1116195-6e46-430f-a3d4-cc863d8bb0ae,Mandioca,1,Coopbrasil,Recanto das Emas,4
a15c7dee-941d-47db-9d31-e5b57def5943,Batata,1,Cooperbrasília,São Sebastião,3
fa27bdb6-492c-4222-8931-2a09a3fb09f9,Beterraba,1,Astraf,Guará,4
1ce0dea1-de9c-45c1-bf98-cdd13cb02e9f,Lichia,0,Cooper-Horti,Paranoá,4
59586a5c-5a12-444a-9233-d826727f2d48,Limão,1,Aspaf,Plano Piloto,5
399e83f5-f3db-4633-a860-8af532357f2a,Tomate,0,Asphor,Santa Maria,2
3ba90c17-b6fe-41f3-a5b3-9003fe0f8dc5,Mamão,0,Coopbrasil,Recanto das Emas,3
3a2bcc7c-2273-4592-9ff5-6c3a317fc7e4,Graviola,0,Asproc,Planaltina,5
7e622d15-8a28-48a5-9dda-fb8f5ea09dec,Gengibre,1,Agrifam,Taguatinga,1
547a28f8-0321-4b14-b65a-07a67ac732d6,Batata,0,Coopbrasil,Ceilândia,3
e29cf3be-92f5-4d15-8a2e-1cc0e25d06d0,Mamão,1,Agrifam,Taguatinga,4
e5d65fc7-e06d-42da-80fe-35944e634cbb,Mandioca,0,Asproc,Planaltina,1
104dbac8-1f71-40cf-8094-e657f95a700f,Coco,0,Agrifam,Santa Maria,4
d2718709-bff8-4633-9ce5-353b32056da1,Mamão,0,Coopbrasil,Recanto das Emas,5
999d3615-54d9-4505-a82a-38a7f83ce845,Limão,1,Aspaf,Núcleo Bandeirante,3
b6c7ae82-f993-47db-8340-8ef91473a236,Maracujá,0,Coopebraz,Brazlândia,3
bde8feed-d67c-4b0e-a128-9d8dc1517e37,Cenoura,1,Coopbrasil,Núcleo Bandeirante,4
8c72c8ac-5087-491a-9310-20867d3b594c,Limão,0,Asproc,Paranoá,2
ea55f094-9b36-448b-aa4e-ce62306398cd,Graviola,0,Coopebraz,Taguatinga,4
eedfa7ea-bce8-4888-a1e5-b978ff093c5d,Graviola,1,Afeca,São Sebastião,2
8dbe2c08-4bb7-48a0-a758-5cb6371e67f3,Graviola,0,Coopbrasil,Núcleo Bandeirante,2
74e9eb21-4dde-40d8-856f-bca515bc3729,Couve,0,Coopbrasil,Gama,5
431f8325-687f-4d8a-8aff-4b2284dd408d,Jiló,0,Prorural,Plano Piloto,2
5b9e0970-2295-4368-8d02-de5bf4cad709,Berinjela,0,Cooper-Horti,Paranoá,4
b38a46d0-d327-40dd-9829-7d7d5810b153,Banana,0,Asphor,Gama,3
f3cb38a1-ec63-44ea-9a34-08173f3ef54b,Limão,0,Coopbrasil,Samambaia,4
38c92d21-0541-4b57-bbad-4b44762ee4a6,Banana,0,Aspronte,Recanto das Emas,4
087cd081-0248-415f-8bbc-cd85d961a0f7,Beterraba,1,Cooper-mista,Planaltina,3
2bcf4c69-0c73-40e6-9213-915d562879f1,Beterraba,0,Astraf,Guará,3
cac4cf5f-3543-49e7-8dc8-c5a471b582a7,Atemóia,1,Coopebraz,Brazlândia,4
48e20888-5a1e-4b81-9e6d-541f49e4368f,Goiaba,0,Astraf,Guará,3
3967617b-b90d-4c02-babe-e17d75d8fe56,Mandioca,1,Coopebraz,Recanto das Emas,5
6930267a-3321-4b53-9a17-7244cb3bbf2a,Couve,1,Coopebraz,Brazlândia,3
33f78e9a-d898-4f8a-af82-f9b692f7440e,Mandioca,1,Prorural,Plano Piloto,3
b1116195-6e46-430f-a3d4-cc863d8bb0ae,Agrião,0,Aspaf,Plano Piloto,1
72a08d0e-3721-4665-a71b-e1c733a71b0e,Pitaia,0,Afeca,São Sebastião,5
f88dd00e-4591-4eed-95fa-ae93663c1610,Limão,0,Aspaf,Núcleo Bandeirante,1
8e7d865e-fe85-466c-98de-7dfdd39af63b,Goiaba,0,Amista,Santa Maria,5
ad49ca6e-40ae-4758-89fb-8ac64b33239a,Pepino,0,Aspronte,Ceilândia,5
a4ba6fa5-5c30-4855-89a5-8bc0f0f49f7d,Goiaba,1,Aspaf,Plano Piloto,4
d7424867-1b0f-42f1-a5b6-dfb8861cf3c5,Tomate,1,Amista,Santa Maria,5
4978b3fe-afc1-4ba8-802b-c18287e0441d,Uva,0,Asproc,Planaltina,1
a35aa1fa-e3fd-4060-840a-10a8068b40f7,Repolho,1,Agrifam,Taguatinga,2
2c9f6570-d690-49ee-bd01-b8913dc9f601,Coco,1,Agrifam,Gama,5
2f496df9-9db2-40a2-8cdb-3ebd740e27eb,Lichia,0,Coopbrasil,Ceilândia,4
0fc32a5f-dc8b-4118-bbd5-5ba981440c0b,Limão,0,Asproc,Samambaia,5
02925f6b-8279-4c4a-ac49-f5f0d2011737,Cebola,0,Asphor,Santa Maria,4
328dd66c-e326-484e-8b81-d4e5048afb86,Pepino,0,Cooper-Horti,Paranoá,4
c171818e-00c6-420b-a0e9-8e37218e7808,Manga,0,Coopebraz,Taguatinga,4
733a0a13-537c-4dc0-b49b-702585f7ac37,Pimentão,1,AsSpag,Brazlândia,5
fc71836b-7701-487b-b9b2-d1d626ed9aa0,Abóbora,1,Coopbrasil,Recanto das Emas,1
104dbac8-1f71-40cf-8094-e657f95a700f,Berinjela,0,Asproc,Samambaia,1
60402970-368b-45d8-92af-6f464ce382b1,Pitaia,0,Coopbrasil,Planaltina,2
7e971b0b-f41b-4231-9914-6e7172304184,Goiaba,0,Coopebraz,Samambaia,4
52f43b42-1725-4c8f-92f3-86005092702b,Abacate,1,Cootaquara,Ceilândia,5
087cd081-0248-415f-8bbc-cd85d961a0f7,Cajamanga,1,Asphor,Plano Piloto,5
f58ace1f-718e-4070-9b94-fd35dc28b115,Mandioca,1,Cooper-mista,Planaltina,3
f37efe12-65e1-446a-8eee-b2c91ea5ae11,Graviola,0,Asproc,Planaltina,4
eb76f176-8a95-4042-b0ee-455106f3858f,Gengibre,0,Asphor,Gama,2
b9af7194-2843-4eb5-834e-678e313f3680,Mamão,1,Cooperbrasília,Sobradinho,2
087e2b46-9e22-468b-9548-6450643e1ff1,Berinjela,0,Aspronte,Ceilândia,3
1eba4a08-8901-4e23-bab3-d94b78da361b,Abacate,1,Asphor,Plano Piloto,3
32529ed2-2528-4b2e-9703-3bad442b0bce,Couve,0,Afeca,São Sebastião,5
59c6ed4f-9af9-445a-abf7-136ba3ec2761,Banana,0,Agrifam,Taguatinga,1
41e71679-2196-4512-985e-b78c112f4f9a,Abacate,0,Prorural,Plano Piloto,4
4eb23b4d-b54f-4327-b312-037946327aad,Pimentão,0,Prorural,Paranoá,1
68076eea-388a-4b4d-934e-03b1827cccdd,Gengibre,0,Rede Terra,Santa Maria,4
ea512e76-54e2-40e2-ad97-d5edf4acd28d,Brócolis,0,Aspaf,Plano Piloto,4
cf75490d-0df3-4e2b-b827-2f0a34652368,Pimentão,1,Cooperbrasília,Sobradinho,3
8598080f-9761-4a53-b9e3-3f12e1d55b15,Quiabo,1,Coopebraz,Taguatinga,4
3adff9fa-7b55-425b-92a2-2bb5a5dd80d9,Berinjela,1,Coopebraz,Taguatinga,1
b8521c58-2f75-452d-98b6-1cc730ccb317,Batata,0,Aspaf,Guará,5
98550235-56f7-430a-83d3-e7fe833ea361,Jiló,0,Asphor,Gama,1
9bb8c3d1-a2a8-47af-835b-859860e57433,Gengibre,0,Asproc,Paranoá,3
2c9f6570-d690-49ee-bd01-b8913dc9f601,Limão,1,Coopbrasil,Planaltina,1
11c45225-11e0-4ef1-8114-45b5b0322c55,Banana,0,Agrifam,Taguatinga,3
8a06f75f-9637-4c2c-bf21-65d86c83c6ca,Brócolis,1,Agrifam,Santa Maria,1
362a5296-9df8-4900-9b00-976611c52f0b,Lichia,1,Coopbrasil,Samambaia,5
dd49d7c9-b30d-47fa-9621-384eed6b1611,Batata,0,Asphor,Gama,3
afbfcf76-a282-42aa-b5b7-5344cfcd4736,Quiabo,0,Prorural,Plano Piloto,5
bd3f77a3-9bfd-4595-8ca6-f1c42b81e764,Brócolis,0,Coopbrasil,Núcleo Bandeirante,5
5710d778-fdb0-4706-9924-b772b6877952,Maracujá,1,Coopbrasil,Ceilândia,2
92ea72dc-b1bc-4458-8934-b9baf5609748,Lichia,0,Coopebraz,Samambaia,5
14fafb55-6201-4a9c-ad91-c78dbfb3f522,Cebola,1,Coopebraz,Recanto das Emas,1
530e0f10-ece9-46b2-9095-b83ab602368c,Morango,1,Agrifam,Gama,2
42c34d02-c34f-4495-8fdb-c99b305d3530,Repolho,1,Coopbrasil,Brazlândia,3
cf75490d-0df3-4e2b-b827-2f0a34652368,Abóbora,1,Cooperbrasília,Sobradinho,3
455c706b-20b5-4f6d-904f-634b82ae165d,Uva,0,Coopbrasil,Gama,1
9d0ce639-a2bb-47b5-aab2-9e8fe92c0046,Graviola,1,Asproc,Ceilândia,3
f2a9fdb9-a41f-43bc-a6b9-0f3eba1c7430,Brócolis,1,Agrifam,Santa Maria,2
bdb30318-c70c-4272-a5bf-287fe87fd8f2,Lichia,1,Agrifam,Gama,5
f8751f4d-c537-4dc5-a9bb-32a2e2c4cee0,Alface,0,Amista,Santa Maria,3
0559b482-3971-4c4f-95bc-cd440feb9350,Abacate,1,Coopbrasil,Planaltina,5
dba429d8-0d07-45da-b5d9-91729766284a,Batata,1,Coopebraz,Brazlândia,5
de567d8c-d879-4fbe-a522-7f9422461471,Brócolis,0,Coopebraz,Brazlândia,5
eef2253b-3742-4dbd-a8e2-2be7e4f2eb25,Manga,0,Asproc,Planaltina,4
a9e131dc-fb8d-444c-b856-7293277d6382,Couve,1,Asproc,Samambaia,3
d0544d2d-b9bd-4a6f-8b35-f8c470e8961a,Cebola,0,Coopbrasil,Planaltina,4
a76d597c-f1c8-49f9-886b-ab27b4072b6d,Alface,0,Coopebraz,Samambaia,4
35b28903-09c1-40db-95d1-3afad2d566a4,Maracujá,1,Coopebraz,Taguatinga,5
d76c5a3b-2354-4d84-ba6a-18da68d46df6,Quiabo,0,Asproc,Paranoá,5
44769d9d-8fe0-4a48-81b0-0427bd9de744,Abacate,0,Amista,Santa Maria,3
6959a6ee-04d2-4f47-b19b-473d1963d21e,Graviola,0,Aspaf,Núcleo Bandeirante,5
0fe4ee6d-08c4-4965-99f0-e1524711433e,Coco,1,Aspaf,Guará,1
4e3cd385-e637-4352-b767-57ae2cb2daed,Abóbora,0,Coopebraz,Recanto das Emas,2
b5b87f50-4dcb-45d6-8112-6ede42c56830,Chuchu,0,Asproc,Ceilândia,4
88c79f96-f5ba-4999-b0b4-4cc8f72b3d13,Abacate,1,Coopbrasil,Núcleo Bandeirante,4
17dba4f4-9bed-4e0e-b92c-2620d248bb6d,Morango,1,Asproc,Samambaia,4
c64033e6-ecf2-488d-87a9-5d1ee837e501,Beterraba,0,Agrifam,Taguatinga,2
9a3742ac-06ce-444c-b587-f251d6c50700,Pepino,1,Cooper-Horti,Paranoá,3
de03edbf-e2b7-455c-a351-3bdfa5c22a07,Couve,0,Coopbrasil,Brazlândia,5
722b5c24-a532-4e04-a470-62e8260aaa4d,Alface,0,Coopbrasil,Brazlândia,1
28889c6a-881b-4489-b5fc-39a5a4df24e9,Coco,1,Agrifam,Santa Maria,2
a8ca6026-ed03-45e9-8951-0487dbf036f2,Pepino,0,Astraf,Guará,5
60138316-e917-44a5-9ff2-3b4d612cde00,Pitaia,0,Aspaf,Guará,3
08311fee-1fd7-4ceb-ba2d-d182fc412cc6,Manga,0,Prorural,Plano Piloto,2
706d36ba-462a-44b3-b7d8-84c76718870a,Banana,1,Asphor,Gama,5
64cd9ba9-8570-43ba-90a1-533fb7356ee4,Uva,0,Cooperbrasília,Sobradinho,5
83781ef2-a98f-41e0-8361-f82572505b8a,Abóbora,1,Coopebraz,Recanto das Emas,1
17996c7c-042c-4b06-ae4c-69591b1bf9fd,Chuchu,0,Coopebraz,Taguatinga,2
654f9fc3-163e-4570-af51-28dd0e870101,Pepino,1,Prorural,Paranoá,1
28a7eeac-9a6f-46b4-b8ed-29183a155fdf,Pepino,0,Aspronte,Ceilândia,3
631ce5b7-8f3b-4ddb-9cc4-66cdd18f848e,Abóbora,0,Asphor,Santa Maria,2
b5d1b4b7-0777-4331-9b14-33bc23f26568,Cebola,0,Prorural,Paranoá,1
8ed67e12-c4c2-41a5-a294-a9b16f55f916,Banana,1,Amista,Santa Maria,1
aa1caad7-001c-4878-a555-dc1d466b48c0,Batata,0,Cooperbrasília,Sobradinho,1
31d768ba-2882-48cd-83e1-4330f5014e71,Gengibre,0,Coopbrasil,Recanto das Emas,3
72a08d0e-3721-4665-a71b-e1c733a71b0e,Tomate,1,Aspaf,Guará,5
0f961bcd-f4a2-461d-ad41-2df476f45fbb,Chuchu,1,Asphor,Gama,1
3adff9fa-7b55-425b-92a2-2bb5a5dd80d9,Coco,0,Coopbrasil,Gama,5
ce799d77-8d0e-4afd-802a-e62d7fa970fb,Atemóia,0,Asphor,Gama,2
b9fb4baf-4537-447d-b431-d3fc3160ca57,Couve,0,Aspaf,Núcleo Bandeirante,4
f8a71e5b-8b0c-444e-b175-bd3705eafcf7,Tomate,0,Coopbrasil,Ceilândia,5
1dc18f90-d7cb-4cdb-8e4e-74469871476c,Limão,1,Agrifam,Taguatinga,2
63bdc19b-7ecc-4a8b-836d-161d3d4459cc,Pimentão,1,Cooperbrasília,Sobradinho,4
9c091fc3-7b20-489a-a6e8-f78e81f490f7,Cenoura,1,Coopbrasil,Núcleo Bandeirante,2
1b2af14e-d19b-4ac2-950d-5d3981d58cc2,Atemóia,0,Afeca,São Sebastião,3
aead4fe5-35bf-4477-9845-4d50a3c3103f,Abóbora,0,Asproc,Samambaia,3
c2022119-65dc-4caa-bc6a-85987dcdc2fa,Coco,0,Aspaf,Núcleo Bandeirante,4
50e0bfdb-089a-4b08-91ce-ffccaabfa8d2,Maracujá,0,Coopbrasil,Samambaia,3
